,Datetime,Tweet Id,Text
147,2020-06-22 17:13:07,1275114608710344705,"@Glayol12 @realDonaldTrump @restartleader BEWARE AMERICA and retweet this:
Sadly, foreign countries and enemies of… https://t.co/t0tMVzdWTK"
148,2020-06-22 17:12:27,1275114437368741893,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
149,2020-06-22 17:10:32,1275113957355778049,"RT @ekww11: OKLAHOMA ⛅⚡

Primary Election 🇺🇸
June 30, 2020

Are you registered? 
https://t.co/Z1bt3OBIWr
Know your polling place? 
https://…"
150,2020-06-22 17:10:05,1275113845514809344,"RT @ekww11: OKLAHOMA ⛅⚡

Primary Election 🇺🇸
June 30, 2020

Are you registered? 
https://t.co/Z1bt3OBIWr
Know your polling place? 
https://…"
151,2020-06-22 17:10:00,1275113823113011200,"RT @GlobalObserver2: @MatthewJshow @msb_miami @realDonaldTrump BEWARE AMERICA and retweet this:
Sadly, foreign countries and enemies of the…"
152,2020-06-22 17:08:40,1275113485442207751,"I believe that the USA is the best nation on Earth. Full of extremely bright, hard-working &amp; motivated people who t… https://t.co/Bs6YnXsKNR"
153,2020-06-22 17:08:24,1275113420254253059,"@Mindarelli21 @realDonaldTrump BEWARE AMERICA and retweet this:
Sadly, foreign countries and enemies of the USA att… https://t.co/EUKFqx7k9R"
154,2020-06-22 17:05:42,1275112741972344832,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
155,2020-06-22 17:02:23,1275111907364605953,"COLORADO 🏂🏂

Primary Election 🇺🇸
June 30, 2020

Are you registered? 
https://t.co/Z1bt3Ok84T
Know your polling plac… https://t.co/RGMfWelcx9"
156,2020-06-22 16:59:58,1275111299320442881,"RT @Holdon2Hope2020: @JuddLegum @mschlapp We the people of USA will boycott ALL states, countries, businesses who have illegally, unethical…"
157,2020-06-22 16:56:43,1275110481959714817,"RT @realDonaldTrump: Because of MAIL-IN BALLOTS, 2020 will be the most RIGGED Election in our nations history - unless this stupidity is en…"
158,2020-06-22 16:44:39,1275107443710857229,"RT @angie_keathly: Bolton condemned Trump’s presidency as dangerous to the US, arguing the 2020 election is the last “guardrail” to protect…"
159,2020-06-22 16:39:22,1275106112895942658,"RT @realDonaldTrump: Because of MAIL-IN BALLOTS, 2020 will be the most RIGGED Election in our nations history - unless this stupidity is en…"
160,2020-06-22 16:36:27,1275105381707022336,"RT @ekww11: OKLAHOMA ⛅⚡

Primary Election 🇺🇸
June 30, 2020

Are you registered? 
https://t.co/Z1bt3OBIWr
Know your polling place? 
https://…"
161,2020-06-22 16:36:10,1275105307442716673,"Contrary to what POTUS is tweeting about Absentee Voting being the #ScandalofOurTimes, this article from April show… https://t.co/5byuK7al5r"
162,2020-06-22 16:34:34,1275104907079544840,'Systematic Assault on Legitimacy of Our Election': Trump Launches Conspiratorial Attack on Mail-In Voting… https://t.co/J2IHNuxJtS
163,2020-06-22 16:34:14,1275104822832832521,"@CraigSh8 @MatthewJshow @realDonaldTrump BEWARE AMERICA and retweet this:
Sadly, foreign countries and enemies of t… https://t.co/dLB4HKHep7"
164,2020-06-22 16:33:56,1275104747398352900,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
165,2020-06-22 16:33:41,1275104683099664385,"@MatthewJshow @msb_miami @realDonaldTrump BEWARE AMERICA and retweet this:
Sadly, foreign countries and enemies of… https://t.co/xGdDvuaSAw"
166,2020-06-22 16:31:56,1275104243897131011,"@IvankaTrump @Mike_Pence @VP @realDonaldTrump @POTUS 
Conctng dots..
In 2020 der is election in #USA &amp; exactly befo… https://t.co/VRFpsdEbQC"
167,2020-06-22 16:23:13,1275102051371024385,"RT @GlobalObserver2: @CraigSh8 @MatthewJshow @realDonaldTrump BEWARE AMERICA and retweet this:
Unfortunately, foreign countries and enemies…"
168,2020-06-22 16:14:55,1275099961533792256,"RT @axios: Trump also denied John Bolton's claim that he asked Xi to increase China's farm purchases to help him win in 2020.

But he added…"
169,2020-06-22 16:13:44,1275099662035431426,"RT @ekww11: OKLAHOMA ⛅⚡

Primary Election 🇺🇸
June 30, 2020

Are you registered? 
https://t.co/Z1bt3OBIWr
Know your polling place? 
https://…"
170,2020-06-22 16:13:43,1275099659434971137,"@CraigSh8 @MatthewJshow @realDonaldTrump BEWARE AMERICA and retweet this:
Unfortunately, foreign countries and enem… https://t.co/Fc9VVTzMCl"
171,2020-06-22 16:12:04,1275099245520072705,RT @realDonaldTrump: Barr: Mail-in Ballots ‘Absolutely Opens the Floodgates to Fraud‘ https://t.co/vd4AD3EPb0 via @BreitbartNews. This will…
172,2020-06-22 16:11:57,1275099213047750657,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
173,2020-06-22 16:11:49,1275099180810330114,"RT @realDonaldTrump: Because of MAIL-IN BALLOTS, 2020 will be the most RIGGED Election in our nations history - unless this stupidity is en…"
174,2020-06-22 16:11:17,1275099047318224899,"'Chinese-backed hackers were observed targeting former VP Joe Biden's campaign staff, Google said hackers didn't ap… https://t.co/OCtS63b5G1"
175,2020-06-22 16:05:36,1275097614585933825,"@realDonaldTrump You joke about COVID_19 while Americans deal with a Pandemic? 2,363,825 US cases, 122,292 US death… https://t.co/Xu6kUxuhzW"
176,2020-06-22 16:02:05,1275096730569256966,"RT @ekww11: OKLAHOMA ⛅⚡

Primary Election 🇺🇸
June 30, 2020

Are you registered? 
https://t.co/Z1bt3OBIWr
Know your polling place? 
https://…"
177,2020-06-22 15:58:39,1275095868430041088,"RT @angie_keathly: Bolton condemned Trump’s presidency as dangerous to the US, arguing the 2020 election is the last “guardrail” to protect…"
178,2020-06-22 15:56:56,1275095434558652418,"RT @Concealcarrygrl: Ok listen up. Gen Z voters seem to have the mistaken impression that doing ""things"" changes the hearts of people. Such…"
179,2020-06-22 15:52:01,1275094198174339073,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
180,2020-06-22 15:50:09,1275093728244518912,"RT @USA_4Trump_2020: I'm a big time conservative &amp; I love my country &amp; my president. BUT, until @realDonaldTrump &amp; Bill Barr &amp; the rest of…"
181,2020-06-22 15:48:56,1275093420512600064,"Based on most recent opinion polls, the Biden versus Trump contest in the USA looks like this. Still a long time to… https://t.co/IVULIYg5Pr"
182,2020-06-22 15:48:32,1275093320335626246,"RT @ekww11: OKLAHOMA ⛅⚡

Primary Election 🇺🇸
June 30, 2020

Are you registered? 
https://t.co/Z1bt3OBIWr
Know your polling place? 
https://…"
183,2020-06-22 15:48:07,1275093218309308416,"RT @Turfline: @washingtonpost It tells you that DemocRATs will do anything to stop Trump, even sell their own souls.

 Trump will win Nov.…"
184,2020-06-22 15:47:59,1275093184117342208,"@washingtonpost It tells you that DemocRATs will do anything to stop Trump, even sell their own souls.

 Trump will… https://t.co/Wsywvrg5I9"
185,2020-06-22 15:47:53,1275093155671683073,"RT @realDonaldTrump: Because of MAIL-IN BALLOTS, 2020 will be the most RIGGED Election in our nations history - unless this stupidity is en…"
186,2020-06-22 15:47:25,1275093040500219904,"RT @ekww11: OKLAHOMA ⛅⚡

Primary Election 🇺🇸
June 30, 2020

Are you registered? 
https://t.co/Z1bt3OBIWr
Know your polling place? 
https://…"
187,2020-06-22 15:44:13,1275092235995021314,#Trump would say anything to be re-elected! His half full #TulsaFlop hurt his feelings. Watch out USA he won't go w… https://t.co/2zSi8ShPFU
188,2020-06-22 15:42:15,1275091737875185664,@malarkeyfree @USA_Polling @xRj_Dellasallex As far as Kentucky goes it's ultimately up to the counties but the stat… https://t.co/KD0tMt6Kj0
189,2020-06-22 15:39:21,1275091010377461760,RT @PamelaGeller: Alexandria Ocasio-Cortez BRAGS  about directing children to interfere in an American election via CHINA’S TikTok: ‘Y’all…
190,2020-06-22 15:33:15,1275089474888892417,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
191,2020-06-22 15:32:02,1275089168436060160,"@GrandpaSnarky It never ceases to amaze me how the USA has used mail-in ballots for years, yet tRumpf still can mak… https://t.co/5k61yMew0D"
192,2020-06-22 15:30:19,1275088736372604928,"RT @realDonaldTrump: Because of MAIL-IN BALLOTS, 2020 will be the most RIGGED Election in our nations history - unless this stupidity is en…"
193,2020-06-22 15:26:54,1275087878138335232,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
194,2020-06-22 15:26:36,1275087803496439808,"RT @realDonaldTrump: Because of MAIL-IN BALLOTS, 2020 will be the most RIGGED Election in our nations history - unless this stupidity is en…"
195,2020-06-22 15:26:00,1275087651637473280,"RT @realDonaldTrump: Because of MAIL-IN BALLOTS, 2020 will be the most RIGGED Election in our nations history - unless this stupidity is en…"
196,2020-06-22 15:24:34,1275087290382127104,"RT @angie_keathly: Bolton condemned Trump’s presidency as dangerous to the US, arguing the 2020 election is the last “guardrail” to protect…"
197,2020-06-22 15:19:02,1275085895268360198,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
198,2020-06-22 15:17:53,1275085609774862336,"RT @realDonaldTrump: RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCA…"
199,2020-06-22 15:17:46,1275085577206071301,RT @realDonaldTrump: Barr: Mail-in Ballots ‘Absolutely Opens the Floodgates to Fraud‘ https://t.co/vd4AD3EPb0 via @BreitbartNews. This will…
